	iri	iri_label	pathogen	pathogen_label	host	host_label	plantstructure	plantstructure_label
8156	OOPS:xxxxxxx	Alternaria japonica H. Yoshii Alternaria black spot = Dark pod spot of Brassica rapa	NCBITaxon:119919	Alternaria japonica H. Yoshii	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8157	OOPS:xxxxxxx	Alternaria japonica H. Yoshii Alternaria black spot = Dark pod spot of Brassica campestris	NCBITaxon:119919	Alternaria japonica H. Yoshii	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8161	OOPS:xxxxxxx	Colletotrichum gloeosporioides Anthracnose of Brassica napus	NCBITaxon:1215364	Colletotrichum gloeosporioides (Penz.) Penz. and Sacc. in Penz.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8162	OOPS:xxxxxxx	Colletotrichum gloeosporioides Anthracnose of Brassica rapa	NCBITaxon:1215364	Colletotrichum gloeosporioides (Penz.) Penz. and Sacc. in Penz.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8163	OOPS:xxxxxxx	Colletotrichum gloeosporioides Anthracnose of Brassica campestris	NCBITaxon:1215364	Colletotrichum gloeosporioides (Penz.) Penz. and Sacc. in Penz.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8170	OOPS:xxxxxxx	Leptosphaeria maculans Black leg = stem canker of Brassica napus	NCBITaxon:985895	Leptosphaeria maculans (Desmaz.) Ces. and De Not	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009047	stem
8171	OOPS:xxxxxxx	Leptosphaeria maculans Black leg = stem canker of Brassica rapa	NCBITaxon:985895	Leptosphaeria maculans (Desmaz.) Ces. and De Not	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009047	stem
8172	OOPS:xxxxxxx	Leptosphaeria maculans Black leg = stem canker of Brassica campestris	NCBITaxon:985895	Leptosphaeria maculans (Desmaz.) Ces. and De Not	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009047	stem
8179	OOPS:xxxxxxx	Rhizopus stolonifer Black mold rot of Brassica napus	NCBITaxon:1274793	Rhizopus stolonifer (Ehrenb.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8181	OOPS:xxxxxxx	Rhizopus stolonifer Black mold rot of Brassica rapa	NCBITaxon:1274793	Rhizopus stolonifer (Ehrenb.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8183	OOPS:xxxxxxx	Rhizopus stolonifer Black mold rot of Brassica campestris	NCBITaxon:1274793	Rhizopus stolonifer (Ehrenb.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8188	OOPS:xxxxxxx	Rhizoctonia solani Kühn Brown girdling root rot* of Brassica napus	NCBITaxon:1498287	Rhizoctonia solani Kühn (Canada)	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8189	OOPS:xxxxxxx	Rhizoctonia solani Kühn Brown girdling root rot* of Brassica rapa	NCBITaxon:1498287	Rhizoctonia solani Kühn (Canada)	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8190	OOPS:xxxxxxx	Rhizoctonia solani Kühn Brown girdling root rot* of Brassica campestris	NCBITaxon:1498287	Rhizoctonia solani Kühn (Canada)	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8191	OOPS:xxxxxxx	Thanatephorus cucumeris Brown girdling root rot* of Brassica napus	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8192	OOPS:xxxxxxx	Thanatephorus cucumeris Brown girdling root rot* of Brassica rapa	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8193	OOPS:xxxxxxx	Thanatephorus cucumeris Brown girdling root rot* of Brassica campestris	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8194	OOPS:xxxxxxx	Cercospora brassicicola Henn. Cercospora leaf spot of Brassica napus	NCBITaxon:1247214	Cercospora brassicicola Henn.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0025034	leaf
8195	OOPS:xxxxxxx	Cercospora brassicicola Henn. Cercospora leaf spot of Brassica rapa	NCBITaxon:1247214	Cercospora brassicicola Henn.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0025034	leaf
8196	OOPS:xxxxxxx	Cercospora brassicicola Henn. Cercospora leaf spot of Brassica campestris	NCBITaxon:1247214	Cercospora brassicicola Henn.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0025034	leaf
8200	OOPS:xxxxxxx	Peronospora parasitica Downy mildew of Brassica napus	NCBITaxon:453155	Peronospora parasitica (Pers.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8202	OOPS:xxxxxxx	Peronospora parasitica Downy mildew of Brassica rapa	NCBITaxon:453155	Peronospora parasitica (Pers.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8204	OOPS:xxxxxxx	Peronospora parasitica Downy mildew of Brassica campestris	NCBITaxon:453155	Peronospora parasitica (Pers.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8206	OOPS:xxxxxxx	Fusarium oxysporum Schlechtend. Fusarium wilt of Brassica napus	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8208	OOPS:xxxxxxx	Fusarium oxysporum Schlechtend. Fusarium wilt of Brassica rapa	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8210	OOPS:xxxxxxx	Fusarium oxysporum Schlechtend. Fusarium wilt of Brassica campestris	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8212	OOPS:xxxxxxx	Botrytis cinerea Pers. Gray mold of Brassica napus	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8214	OOPS:xxxxxxx	Botrytis cinerea Pers. Gray mold of Brassica rapa	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8216	OOPS:xxxxxxx	Botrytis cinerea Pers. Gray mold of Brassica campestris	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8221	OOPS:xxxxxxx	Rhizoctonia solani Kühn Head rot of Brassica napus	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0030121	capitulum inflorescence
8222	OOPS:xxxxxxx	Rhizoctonia solani Kühn Head rot of Brassica rapa	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0030121	capitulum inflorescence
8223	OOPS:xxxxxxx	Rhizoctonia solani Kühn Head rot of Brassica campestris	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0030121	capitulum inflorescence
8224	OOPS:xxxxxxx	Thanatephorus cucumeris Head rot of Brassica napus	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0030121	capitulum inflorescence
8225	OOPS:xxxxxxx	Thanatephorus cucumeris Head rot of Brassica rapa	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0030121	capitulum inflorescence
8226	OOPS:xxxxxxx	Thanatephorus cucumeris Head rot of Brassica campestris	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0030121	capitulum inflorescence
8227	OOPS:xxxxxxx	Alternaria alternata Leaf spot* of Brassica napus	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0025034	leaf
8229	OOPS:xxxxxxx	Alternaria alternata Leaf spot* of Brassica rapa	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0025034	leaf
8231	OOPS:xxxxxxx	Alternaria alternata Leaf spot* of Brassica campestris	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0025034	leaf
8233	OOPS:xxxxxxx	Ascochyta spp. Leaf spot* of Brassica napus	NCBITaxon:5453	Ascochyta spp. (former USSR)	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0025034	leaf
8234	OOPS:xxxxxxx	Ascochyta spp. Leaf spot* of Brassica rapa	NCBITaxon:5453	Ascochyta spp. (former USSR)	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0025034	leaf
8235	OOPS:xxxxxxx	Ascochyta spp. Leaf spot* of Brassica campestris	NCBITaxon:5453	Ascochyta spp. (former USSR)	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0025034	leaf
8236	OOPS:xxxxxxx	Pyrenopeziza brassicae Sutton and Rawlinson in Rawlinson et al. Light leaf spot of Brassica napus	NCBITaxon:76659	Pyrenopeziza brassicae Sutton and Rawlinson in Rawlinson et al. (1978).	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0025034	leaf
8237	OOPS:xxxxxxx	Pyrenopeziza brassicae Sutton and Rawlinson in Rawlinson et al. Light leaf spot of Brassica rapa	NCBITaxon:76659	Pyrenopeziza brassicae Sutton and Rawlinson in Rawlinson et al. (1978).	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0025034	leaf
8238	OOPS:xxxxxxx	Pyrenopeziza brassicae Sutton and Rawlinson in Rawlinson et al. Light leaf spot of Brassica campestris	NCBITaxon:76659	Pyrenopeziza brassicae Sutton and Rawlinson in Rawlinson et al. (1978).	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0025034	leaf
8239	OOPS:xxxxxxx	Cylindrosporium concentricum Grev. [anamorph] Light leaf spot of Brassica napus	NCBITaxon:446925	Cylindrosporium concentricum Grev. [anamorph]	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0025034	leaf
8240	OOPS:xxxxxxx	Cylindrosporium concentricum Grev. [anamorph] Light leaf spot of Brassica rapa	NCBITaxon:446925	Cylindrosporium concentricum Grev. [anamorph]	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0025034	leaf
8241	OOPS:xxxxxxx	Cylindrosporium concentricum Grev. [anamorph] Light leaf spot of Brassica campestris	NCBITaxon:446925	Cylindrosporium concentricum Grev. [anamorph]	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0025034	leaf
8242	OOPS:xxxxxxx	Alternaria alternata Pod rot* of Brassica napus	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8244	OOPS:xxxxxxx	Alternaria alternata Pod rot* of Brassica rapa	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8246	OOPS:xxxxxxx	Alternaria alternata Pod rot* of Brassica campestris	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8248	OOPS:xxxxxxx	Cladosporium sp. Pod rot* of Brassica napus	NCBITaxon:668271	Cladosporium sp.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8249	OOPS:xxxxxxx	Cladosporium sp. Pod rot* of Brassica rapa	NCBITaxon:668271	Cladosporium sp.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8250	OOPS:xxxxxxx	Cladosporium sp. Pod rot* of Brassica campestris	NCBITaxon:668271	Cladosporium sp.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0030105	follicle fruit
8251	OOPS:xxxxxxx	Erysiphe polygoni DC. Powdery mildew of Brassica napus	NCBITaxon:62716	Erysiphe polygoni DC.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8252	OOPS:xxxxxxx	Erysiphe polygoni DC. Powdery mildew of Brassica rapa	NCBITaxon:62716	Erysiphe polygoni DC.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8253	OOPS:xxxxxxx	Erysiphe polygoni DC. Powdery mildew of Brassica campestris	NCBITaxon:62716	Erysiphe polygoni DC.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8254	OOPS:xxxxxxx	Erysiphe cruciferarum Opiz ex Junell. Powdery mildew of Brassica napus	NCBITaxon:69478	Erysiphe cruciferarum Opiz ex Junell.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8255	OOPS:xxxxxxx	Erysiphe cruciferarum Opiz ex Junell. Powdery mildew of Brassica rapa	NCBITaxon:69478	Erysiphe cruciferarum Opiz ex Junell.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8256	OOPS:xxxxxxx	Erysiphe cruciferarum Opiz ex Junell. Powdery mildew of Brassica campestris	NCBITaxon:69478	Erysiphe cruciferarum Opiz ex Junell.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8257	OOPS:xxxxxxx	Mycosphaerella brassicicola Ring spot of Brassica napus	NCBITaxon:161656	Mycosphaerella brassicicola (Duby) Lindau in Engl. and Prantl	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8258	OOPS:xxxxxxx	Mycosphaerella brassicicola Ring spot of Brassica rapa	NCBITaxon:161656	Mycosphaerella brassicicola (Duby) Lindau in Engl. and Prantl	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8259	OOPS:xxxxxxx	Mycosphaerella brassicicola Ring spot of Brassica campestris	NCBITaxon:161656	Mycosphaerella brassicicola (Duby) Lindau in Engl. and Prantl	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8260	OOPS:xxxxxxx	Asteromella brassica Ring spot of Brassica napus	NCBITaxon:412481	Asteromella brassica (Chev.) Boerema and Van Kesteren [anamorph]	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8261	OOPS:xxxxxxx	Asteromella brassica Ring spot of Brassica rapa	NCBITaxon:412481	Asteromella brassica (Chev.) Boerema and Van Kesteren [anamorph]	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8262	OOPS:xxxxxxx	Asteromella brassica Ring spot of Brassica campestris	NCBITaxon:412481	Asteromella brassica (Chev.) Boerema and Van Kesteren [anamorph]	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0000003	whole plant
8263	OOPS:xxxxxxx	Alternaria alternata Root rot of Brassica napus	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8265	OOPS:xxxxxxx	Alternaria alternata Root rot of Brassica rapa	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8267	OOPS:xxxxxxx	Alternaria alternata Root rot of Brassica campestris	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8269	OOPS:xxxxxxx	Fusarium spp. Root rot of Brassica napus	NCBITaxon:510258	Fusarium spp.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8270	OOPS:xxxxxxx	Fusarium spp. Root rot of Brassica rapa	NCBITaxon:510258	Fusarium spp.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8271	OOPS:xxxxxxx	Fusarium spp. Root rot of Brassica campestris	NCBITaxon:510258	Fusarium spp.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8272	OOPS:xxxxxxx	Macrophomina phaseolina Root rot of Brassica napus	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goidanich	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8273	OOPS:xxxxxxx	Macrophomina phaseolina Root rot of Brassica rapa	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goidanich	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8274	OOPS:xxxxxxx	Macrophomina phaseolina Root rot of Brassica campestris	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goidanich	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8275	OOPS:xxxxxxx	Phymatotrichopsis omnivora Root rot of Brassica napus	NCBITaxon:231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8276	OOPS:xxxxxxx	Phymatotrichopsis omnivora Root rot of Brassica rapa	NCBITaxon:231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8277	OOPS:xxxxxxx	Phymatotrichopsis omnivora Root rot of Brassica campestris	NCBITaxon:231936	Phymatotrichopsis omnivora (Duggar) Hennebert	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8278	OOPS:xxxxxxx	Phytophthora megasperma Drechs. Root rot of Brassica napus	NCBITaxon:910611	Phytophthora megasperma Drechs.	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8279	OOPS:xxxxxxx	Phytophthora megasperma Drechs. Root rot of Brassica rapa	NCBITaxon:910611	Phytophthora megasperma Drechs.	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8280	OOPS:xxxxxxx	Phytophthora megasperma Drechs. Root rot of Brassica campestris	NCBITaxon:910611	Phytophthora megasperma Drechs.	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8281	OOPS:xxxxxxx	Pythium debaryanum Auct. non R. Hesse Root rot of Brassica napus	NCBITaxon:231958	Pythium debaryanum Auct. non R. Hesse	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8282	OOPS:xxxxxxx	Pythium debaryanum Auct. non R. Hesse Root rot of Brassica rapa	NCBITaxon:231958	Pythium debaryanum Auct. non R. Hesse	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8283	OOPS:xxxxxxx	Pythium debaryanum Auct. non R. Hesse Root rot of Brassica campestris	NCBITaxon:231958	Pythium debaryanum Auct. non R. Hesse	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8284	OOPS:xxxxxxx	Pythium irregulare Buisman Root rot of Brassica napus	NCBITaxon:1223557	Pythium irregulare Buisman	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8285	OOPS:xxxxxxx	Pythium irregulare Buisman Root rot of Brassica rapa	NCBITaxon:1223557	Pythium irregulare Buisman	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8286	OOPS:xxxxxxx	Pythium irregulare Buisman Root rot of Brassica campestris	NCBITaxon:1223557	Pythium irregulare Buisman	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8287	OOPS:xxxxxxx	Rhizoctonia solani Kühn Root rot of Brassica napus	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8288	OOPS:xxxxxxx	Rhizoctonia solani Kühn Root rot of Brassica rapa	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8289	OOPS:xxxxxxx	Rhizoctonia solani Kühn Root rot of Brassica campestris	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8290	OOPS:xxxxxxx	Thanatephorus cucumeris Root rot of Brassica napus	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8291	OOPS:xxxxxxx	Thanatephorus cucumeris Root rot of Brassica rapa	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
8292	OOPS:xxxxxxx	Thanatephorus cucumeris Root rot of Brassica campestris	NCBITaxon:1379297	Thanatephorus cucumeris (A.B. Frank) Donk [teleomorph]	NCBITaxon:145471	Brassica campestris	http://purl.obolibrary.org/obo/PO_0009005	root
8296	OOPS:xxxxxxx	Athelia rolfsii Root rot of Brassica napus	NCBITaxon:39291	Athelia rolfsii (Curzi) Tu and Kimbrough [teleomorph]	NCBITaxon:3708	Brassica napus	http://purl.obolibrary.org/obo/PO_0009005	root
8297	OOPS:xxxxxxx	Athelia rolfsii Root rot of Brassica rapa	NCBITaxon:39291	Athelia rolfsii (Curzi) Tu and Kimbrough [teleomorph]	NCBITaxon:660627	Brassica rapa	http://purl.obolibrary.org/obo/PO_0009005	root
