	iri	iri_label	pathogen	pathogen_label	host	host_label	plantstructure	plantstructure_label
5592	OOPS:xxxxxxx	Caused by either genus Nepovirus, Arabis mosaic virus (ArMV) or genus Nepovirus, Strawberry latent ringspot virus (SLRV)	NCBITaxon:28351	Strawberry latent ringspot virus	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5593	OOPS:xxxxxxx	Raspberry yellow spot (virus-like agent of unknown relationship)	NCBITaxon:32247	Raspberry yellow spot (virus-like agent of unknown relationship)	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5594	OOPS:xxxxxxx	genus Ilarvirus, Apple mosaic virus	NCBITaxon:12319	Apple mosaic virus	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5596	OOPS:xxxxxxx	Rubus stunt phytoplasma (Europe)	NCBITaxon:1546379	Rubus stunt phytoplasma (Europe)	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5597	OOPS:xxxxxxx	Cephaleuros virescens Kunze	NCBITaxon:173371	Cephaleuros virescens Kunze	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5610	OOPS:xxxxxxx	Phyllocoptes gracilis (Nalepa) (dryberry mite) and Rhizoctonia rubi McKeen	NCBITaxon:109368	Phyllocoptes gracilis (Nalepa) (dryberry mite) and Rhizoctonia rubi McKeen	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5612	OOPS:xxxxxxx	Phoma macrostoma Mont. var. macrostoma	NCBITaxon:73002	Phoma macrostoma Mont. var. macrostoma	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5613	OOPS:xxxxxxx	Fusarium culmorum (Wm. G. Sm.) Sacc.	NCBITaxon:1318462	Fusarium culmorum (Wm. G. Sm.) Sacc.	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5614	OOPS:xxxxxxx	Alternaria spp. colonization following feeding by Resseliella	NCBITaxon:1551618	Alternaria spp. colonization following feeding by Resseliella	NCBITaxon:1546379	Rubus spp.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5617	OOPS:xxxxxxx	Burkholderia caryophylli (Burkholder) Yabuuchi	NCBITaxon:28094	Burkholderia caryophylli (Burkholder) Yabuuchi	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5618	OOPS:xxxxxxx	#NAME?	NCBITaxon:28094	Pseudomonas caryophylli (Burkholder) Starr	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5620	OOPS:xxxxxxx	Erwinia chrysanthemi Burkholder, McFadden and Dimock	NCBITaxon:1435351	Erwinia chrysanthemi Burkholder	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5622	OOPS:xxxxxxx	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith & Townsend) Conn	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5623	OOPS:xxxxxxx	Rhodococcus fascians (Tilford) Goodfellow	NCBITaxon:1443895	Rhodococcus fascians (Tilford) Goodfellow	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5624	OOPS:xxxxxxx	#NAME?	NCBITaxon:1443895	Corynebacterium fascians (Tilford) Dowson	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5625	OOPS:xxxxxxx	Alternaria saponariae (Peck) Neergaard	NCBITaxon:1342367	Alternaria saponariae (Peck) Neergaard	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5626	OOPS:xxxxxxx	#NAME?	NCBITaxon:48096	Alternaria dianthi F. Stevens & J. G. Hall	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5627	OOPS:xxxxxxx	A. dianthicola Neergaard	NCBITaxon:160388	Alternaria dianthicola Neergaard	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5628	OOPS:xxxxxxx	Macrophomina phaseolina (Tassi) Goidanich	NCBITaxon:1126212	Macrophomina phaseolina (Tassi) Goidanich	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5629	OOPS:xxxxxxx	Peronospora dianthicola Barthelet	NCBITaxon:230425	Peronospora dianthicola Barthelet	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5630	OOPS:xxxxxxx	Fusarium oxysporum Schlechtend.:Fr. f. sp. dianthi (Prill. & Delacr.) W. C. Snyder & H. N. Hans.	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5632	OOPS:xxxxxxx	Botrytis cinerea Pers.:Fr.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5636	OOPS:xxxxxxx	    Schizothyrium pomi (Mont.:Fr.) Arx [teleomorph]	NCBITaxon:286617	Schizothyrium pomi (Mont.	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5638	OOPS:xxxxxxx	Phialophora cinerescens (Wollenweb.) Van Beyma	NCBITaxon:91934	Phialophora cinerescens (Wollenweb.) Van Beyma	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5639	OOPS:xxxxxxx	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G. M. Waterhouse	NCBITaxon:4790	Phytophthora nicotianae Breda de Haan var. parasitica (Dastur) G. M. Waterhouse	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5643	OOPS:xxxxxxx	    Athelia rolfsii (Curzi) Tu & Kimbrough [teleomorph]	NCBITaxon:39291	Athelia rolfsii (Curzi) Tu & Kimbrough [teleomorph]	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5644	OOPS:xxxxxxx	Heterodera trifolii Goffart	NCBITaxon:34509	Heterodera trifolii Goffart	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5645	OOPS:xxxxxxx	Hoplolaimus spp.	NCBITaxon:211159	Hoplolaimus spp.	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5646	OOPS:xxxxxxx	Pratylenchus spp.	NCBITaxon:45927	Pratylenchus spp.	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5647	OOPS:xxxxxxx	Paratylenchus hamatus Thorne & Allen	NCBITaxon:293601	Paratylenchus hamatus Thorne & Allen	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5648	OOPS:xxxxxxx	Mesocriconema spp.	NCBITaxon:211170	Mesocriconema spp.	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5650	OOPS:xxxxxxx	genus Cauliovirus, Carnation etched ring virus (CERV)	NCBITaxon:10640	Carnation etched ring virus	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5651	OOPS:xxxxxxx	genus Carlavirus, Carnation latent virus (CLV)	NCBITaxon:12164	Carnation latent virus	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5652	OOPS:xxxxxxx	genus Carmovirus, Carnation mottle virus (CarMV)	NCBITaxon:11986	Carnation mottle virus	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5653	OOPS:xxxxxxx	genus Closterovirus, Carnation necrotic fleck virus (CNFV)	NCBITaxon:551454	Carnation necrotic fleck virus	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5654	OOPS:xxxxxxx	genus Dianthovirus, Carnation ringspot virus (CRSV)	NCBITaxon:12268	Carnation ringspot virus	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5655	OOPS:xxxxxxx	genus Potyvirus, Carnation vein mottle virus (CVMV)	NCBITaxon:82847	Carnation vein mottle virus	NCBITaxon:591395	Dianthus caryophylium L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5762	OOPS:xxxxxxx	Xanthomonas campestris pv. manihotis (Berthet and Bondar) Dye	NCBITaxon:314565	Xanthomonas campestris pv. manihotis (Berthet and Bondar) Dye	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5763	OOPS:xxxxxxx	Erwinia herbicola (Lohnis) Dye	NCBITaxon:1435351	Erwinia herbicola (Lohnis) Dye	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5764	OOPS:xxxxxxx	Colletotrichum gloeosporioides (Penz.) Penz. & Sacc. in     Penz. = C. gloeosporoides f. sp. manihotis	NCBITaxon:1215364	Colletotrichum gloeosporioides (Penz.) Penz. & Sacc. in Penz. = C. gloeosporoides f. sp. manihotis	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5767	OOPS:xxxxxxx	Oidium manihotis Henn.	NCBITaxon:1221544	Oidium manihotis Henn.	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5768	OOPS:xxxxxxx	Uromyces spp.	NCBITaxon:5263	Uromyces spp.	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5769	OOPS:xxxxxxx	Sphaceloma manihoticola Bitancourt & Jenk.	NCBITaxon:49222	Sphaceloma manihoticola Bitancourt & Jenk.	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5770	OOPS:xxxxxxx	(teleomorph: Elsinoe brasiliensis Bitancourt & Jenk.)	NCBITaxon:40996	Elsinoe brasiliensis Bitancourt & Jenk.	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5771	OOPS:xxxxxxx	African cassava mosaic virus	NCBITaxon:10817	African cassava mosaic virus	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5773	OOPS:xxxxxxx	Cassava common mosaic virus	NCBITaxon:39046	Cassava common mosaic virus	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5777	OOPS:xxxxxxx	Cassava Ivorian bacilliform virus	NCBITaxon:1464778	Cassava Ivorian bacilliform virus	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5778	OOPS:xxxxxxx	Cassava vein mosaic virus	NCBITaxon:38062	Cassava vein mosaic virus	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5779	OOPS:xxxxxxx	Indian cassava mosaic virus	NCBITaxon:31600	Indian cassava mosaic virus	NCBITaxon:3983	Manihot esculenta Crantz	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5782	OOPS:xxxxxxx	= Pectobacterium carotovorum (Jones 1901) Waldee 1945	NCBITaxon:554	Pectobacterium carotovorum (Jones 1901) Waldee 1945	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5783	OOPS:xxxxxxx	Acidovorax avenae subsp. cattleya (Pavarino 1911) Willems     et al. 1992	NCBITaxon:80867	Acidovorax avenae subsp. cattleya (Pavarino 1911) Willems et al. 1992	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5784	OOPS:xxxxxxx	#NAME?	NCBITaxon:1496883	Pseudomonas cattleya (Pav.) Sav.	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5785	OOPS:xxxxxxx	Colletotrichum crassipes (Speg.) Arx	NCBITaxon:218121	Colletotrichum crassipes (Speg.) Arx	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5787	OOPS:xxxxxxx	    Colletotrichum gloeosporioides (Penz.) Penz. & Sacc     [anamorph]	NCBITaxon:1215364	Colletotrichum gloeosporioides (Penz.) Penz. & Sacc [anamorph]	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5788	OOPS:xxxxxxx	Gloeosporium cattleyae Henn.	NCBITaxon:446931	Gloeosporium cattleyae Henn.	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5790	OOPS:xxxxxxx	Phytophthora cactorum (Lebert & Cohn) J. Schroet.	NCBITaxon:29920	Phytophthora cactorum (Lebert & Cohn) J. Schroet.	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5791	OOPS:xxxxxxx	Pythium ultimum Trow	NCBITaxon:431595	Pythium ultimum Trow	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5792	OOPS:xxxxxxx	Alternaria sp.	NCBITaxon:1551618	Alternaria sp.	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0025029	shoot axis
5795	OOPS:xxxxxxx	Botrytis cinerea Pers.:Fr.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5798	OOPS:xxxxxxx	Sphenospora kevorkianii Linder	NCBITaxon:367881	Sphenospora kevorkianii Linder	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5801	OOPS:xxxxxxx	genus Potexvirus, Cymbidium mosaic virus (CymMV)	NCBITaxon:12178	Cymbidium mosaic virus	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5802	OOPS:xxxxxxx	genus Tobamovirus, Odontoglossum ringspot virus (ORSV)	NCBITaxon:12238	Odontoglossum ringspot virus	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5803	OOPS:xxxxxxx	genus Potexvirus, Cymbidium mosaic virus (CymMV)	NCBITaxon:12178	Cymbidium mosaic virus	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0009002	plant cell
5804	OOPS:xxxxxxx	Cephaleuros virescens Kunze	NCBITaxon:173371	Cephaleuros virescens Kunze	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5809	OOPS:xxxxxxx	Fuligo spp.	NCBITaxon:159719	Fuligo spp.	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5812	OOPS:xxxxxxx	Capnodium spp.	NCBITaxon:301097	Capnodium spp.	NCBITaxon:38236	Cattleya	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5816	OOPS:xxxxxxx	Pseudomonas cichorii (Swingle) Stapp	NCBITaxon:1441629	Pseudomonas cichorii (Swingle) Stapp	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5818	OOPS:xxxxxxx	Colletotrichum sp.	NCBITaxon:1473215	Colletotrichum sp.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5819	OOPS:xxxxxxx	Rhizoctonia solani KÌ_hn	NCBITaxon:1498287	Rhizoctonia solani KÌ_hn	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5820	OOPS:xxxxxxx	    Thanatephorus cucumeris (A. B. Frank) Donk [teleomorph]	NCBITaxon:1379297	Thanatephorus cucumeris (A. B. Frank) Donk [teleomorph]	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5821	OOPS:xxxxxxx	Cercospora apii Fresen.	NCBITaxon:132184	Cercospora apii Fresen.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0020136	ear inflorescence
5822	OOPS:xxxxxxx	Fusarium oxysporum Schlechtend.:Fr. f. sp. apii (R. R. Nelson & Sherb.) W. C. Snyder & H. N. Hans.	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5824	OOPS:xxxxxxx	Botrytis cinerea Pers.:Fr.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5827	OOPS:xxxxxxx	Septoria apicola Speg.	NCBITaxon:39702	Septoria apicola Speg.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5828	OOPS:xxxxxxx	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5829	OOPS:xxxxxxx	Sclerotinia minor Jagger	NCBITaxon:665078	Sclerotinia minor Jagger	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5830	OOPS:xxxxxxx	Dolichodorus spp.	NCBITaxon:398404	Dolichodorus spp.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5831	OOPS:xxxxxxx	D. heterocephalus Cobb	NCBITaxon:1542467	Dolichodorus heterocephalus Cobb	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5832	OOPS:xxxxxxx	Heterodera spp.	NCBITaxon:34509	Heterodera spp.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5833	OOPS:xxxxxxx	Xiphinema spp.	NCBITaxon:243757	Xiphinema spp.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5834	OOPS:xxxxxxx	Pratylenchus spp.	NCBITaxon:45927	Pratylenchus spp.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5835	OOPS:xxxxxxx	Paratylenchus spp.	NCBITaxon:293601	Paratylenchus spp.	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5836	OOPS:xxxxxxx	P. hamatus Thorne & Allen	NCBITaxon:293601	Paratylenchus hamatus Thorne & Allen	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5838	OOPS:xxxxxxx	genus Alfalmovirus, Alfalfa mosaic virus (AMV) and other viruses	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5841	OOPS:xxxxxxx	genus Potyvirus, Celery mosaic virus (CeMV)	NCBITaxon:112436	Celery mosaic virus	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5842	OOPS:xxxxxxx	genus Potyvirus, Celery mosaic virus (CeMV)	NCBITaxon:112436	Celery mosaic virus	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5843	OOPS:xxxxxxx	genus Cucumovirus, Cucumber mosaic virus (CMV)	NCBITaxon:12305	Cucumber mosaic virus	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5844	OOPS:xxxxxxx	genus Tospovirus, Tomato spotted wilt virus (TSWV)	NCBITaxon:11613	Tomato spotted wilt virus	NCBITaxon:71936	Miller) Pers.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5846	OOPS:xxxxxxx	Acrophialophora fusispora (Saksena) M.B. Ellis	NCBITaxon:391091	Acrophialophora fusispora (Saksena) M.B. Ellis	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5847	OOPS:xxxxxxx	Alternaria alternata (Fr.:Fr.) Keissl.	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5849	OOPS:xxxxxxx	Alternaria tenuissima (Kunze:Fr.) Wiltshire	NCBITaxon:119927	Alternaria tenuissima (Kunze	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5851	OOPS:xxxxxxx	Ascochyta rabiei (Passerini) Labrousse	NCBITaxon:5453	Ascochyta rabiei (Passerini) Labrousse	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5860	OOPS:xxxxxxx	= Didymella rabiei (Kovachevski) v. Arx)	NCBITaxon:5454	Didymella rabiei (Kovachevski) v. Arx)	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5861	OOPS:xxxxxxx	Xanthomonas campestris pv. cassiae (Kulkarni, Patel & Dhande) Dye	NCBITaxon:314565	Xanthomonas campestris pv. cassiae (Kulkarni	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5863	OOPS:xxxxxxx	Botrytis cinerea Pers.:Fr.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5865	OOPS:xxxxxxx	Orobanche crenata Forsk.	NCBITaxon:223102	Orobanche crenata Forsk.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5867	OOPS:xxxxxxx	Iron deficiency	NCBITaxon:185820	Iron deficiency	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5870	OOPS:xxxxxxx	(teleomorph: Athelia rolfsii (Curzi) Tu & Kimbrough	NCBITaxon:39291	Athelia rolfsii (Curzi) Tu & Kimbrough	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5871	OOPS:xxxxxxx	= Corticium rolfsii Curzi)	NCBITaxon:39180	Corticium rolfsii Curzi)	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5872	OOPS:xxxxxxx	Colletotrichum capsici (Syd.) E.J. Butler & Bisby	NCBITaxon:1473215	Colletotrichum capsici (Syd.) E.J. Butler & Bisby	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5873	OOPS:xxxxxxx	Colletotrichum dematium (Pers.) Grove	NCBITaxon:34405	Colletotrichum dematium (Pers.) Grove	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5874	OOPS:xxxxxxx	Pythium debaryanum Hesse	NCBITaxon:231958	Pythium debaryanum Hesse	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5875	OOPS:xxxxxxx	Pythium irregulare Buisman	NCBITaxon:1223557	Pythium irregulare Buisman	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5876	OOPS:xxxxxxx	Pythium ultimum Trow	NCBITaxon:431595	Pythium ultimum Trow	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5878	OOPS:xxxxxxx	Cuscuta hyalina Roth.	NCBITaxon:437236	Cuscuta hyalina Roth.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5879	OOPS:xxxxxxx	Peronospora sp.	NCBITaxon:230425	Peronospora sp.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5881	OOPS:xxxxxxx	Phacidiopycnis padwickii (Kheswalla) B. Sutton	NCBITaxon:1156156	Phacidiopycnis padwickii (Kheswalla) B. Sutton	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5882	OOPS:xxxxxxx	(= Operculella padwickii Kheswalla)	NCBITaxon:102290	Operculella padwickii Kheswalla	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5883	OOPS:xxxxxxx	Fusarium oxysporum Schlechtend.: Fr. f. sp. ciceris (Padwick) Matuo & K. Sato	NCBITaxon:909455	Fusarium oxysporum Schlechtend.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5892	OOPS:xxxxxxx	Alfalfa mosaic virus	NCBITaxon:12321	Alfalfa mosaic virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5893	OOPS:xxxxxxx	Lettuce necrotic yellows virus	NCBITaxon:4235	Lettuce necrotic yellows virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5894	OOPS:xxxxxxx	Pea streak virus	NCBITaxon:157777	Pea streak virus	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5896	OOPS:xxxxxxx	Phoma medicaginis Malbr. & Roum.	NCBITaxon:269363	Phoma medicaginis Malbr. & Roum.	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5897	OOPS:xxxxxxx	Mycoplasma-like organism	NCBITaxon:2155	Mycoplasma-like organism	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
5898	OOPS:xxxxxxx	Leveillula taurica (LÌ©v.) Arnaud	NCBITaxon:62718	Leveillula taurica (LÌ©v.) Arnaud	NCBITaxon:3827	Cicer arietinum L.	http://purl.obolibrary.org/obo/PO_0000003	whole plant
