iri	iri_label	pathogen	pathogen_label	host	host_label	plantstructure	plantstructure_label
OOPS:xxxxxxx	Stemphylium botryosum Wallr. Stemphylium leaf spot of Medicago sativa L.	NCBITaxon:644614	Stemphylium botryosum Wallr.	NCBITaxon:36902	Medicago sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Stemphylium vesicarium Stemphylium leaf spot of Medicago sativa L.	NCBITaxon:119933	Stemphylium vesicarium (Wallr.) E. Simmons	NCBITaxon:36902	Medicago sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Cercospora medicaginis Ellis & Everh. Summer black stem and leaf spot of Medicago sativa L.	NCBITaxon:1247214	Cercospora medicaginis Ellis & Everh.	NCBITaxon:36902	Medicago sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Verticillium alfalfae Inderb. Verticillium wilt of Medicago sativa L.	NCBITaxon:301153	Verticillium alfalfae Inderb.	NCBITaxon:36902	Medicago sativa L.	PO_0025022	collective leaf structure
OOPS:xxxxxxx	Coprinus psychromorbidus Redhead & Traquair Winter crown rot of Medicago sativa L.	NCBITaxon:1405617	Coprinus psychromorbidus Redhead & Traquair	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Heterodera medicaginis Kirjanova & Krall Alfalfa cyst nematode of Medicago sativa L.	NCBITaxon:34509	Heterodera medicaginis Kirjanova & Krall	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Meloidogyne naasi Franklin Barley root-knot nematode of Medicago sativa L.	NCBITaxon:189290	Meloidogyne naasi Franklin	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Meloidogyne artiellia Franklin British root-knot nematode of Medicago sativa L.	NCBITaxon:42426	Meloidogyne artiellia Franklin	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Aphelenchoides ritzemabosi Chrysanthemum foliar nematode of Medicago sativa L.	NCBITaxon:409481	Aphelenchoides ritzemabosi (Schwarz) Steiner & Buhrer	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Heterodera trifolii Goffart Clover cyst nematode of Medicago sativa L.	NCBITaxon:34509	Heterodera trifolii Goffart	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Meloidogyne chitwoodi Golden Columbia root-knot nematode of Medicago sativa L.	NCBITaxon:59747	Meloidogyne chitwoodi Golden	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Xiphinema americanum Cobb Dagger nematode of Medicago sativa L.	NCBITaxon:243757	Xiphinema americanum Cobb	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Meloidogyne fallax Karssen False Columbia root-knot nematode of Medicago sativa L.	NCBITaxon:71801	Meloidogyne fallax Karssen	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Meloidogyne javanica Javanese root-knot nematode of Medicago sativa L.	NCBITaxon:6303	Meloidogyne javanica (Treub) Chitwood	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Hoplolaimus sp. Lance nematode of Medicago sativa L.	NCBITaxon:211159	Hoplolaimus sp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Longidorus africanus Merny Needle nematode of Medicago sativa L.	NCBITaxon:241690	Longidorus africanus Merny	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Meloidogyne hapla Chitwood Northern root-knot nematode of Medicago sativa L.	NCBITaxon:6305	Meloidogyne hapla Chitwood	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Meloidogyne arenaria Peanut root-knot nematode of Medicago sativa L.	NCBITaxon:6304	Meloidogyne arenaria (Neal) Chitwood	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Paratylenchus sp. Pin nematode of Medicago sativa L.	NCBITaxon:293601	Paratylenchus sp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Hemicriconemoides sp. Ring nematode of Medicago sativa L.	NCBITaxon:293594	Hemicriconemoides sp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pratylenchus coffeae Root-lesion nematode of Medicago sativa L.	NCBITaxon:45937	Pratylenchus coffeae (Zimmermann) Filipjev & Schuurmans Stekhoven	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pratylenchus crenatus Loof Root-lesion nematode of Medicago sativa L.	NCBITaxon:45927	Pratylenchus crenatus Loof	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pratylenchus lentis Trocolli Root-lesion nematode of Medicago sativa L.	NCBITaxon:45927	Pratylenchus lentis Trocolli	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pratylenchus neglectus Root-lesion nematode of Medicago sativa L.	NCBITaxon:45927	Pratylenchus neglectus (Rensch) Filipjev & Schuurmans Stekhoven	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pratylenchus penetrans Root-lesion nematode of Medicago sativa L.	NCBITaxon:45929	Pratylenchus penetrans (Cobb) Filipjev & Schuurmans Stekhoven	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pratylenchus pratensis Root-lesion nematode of Medicago sativa L.	NCBITaxon:293588	Pratylenchus pratensis (de Man) Filipjev	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pratylenchus thornei Sher & Allen Root-lesion nematode of Medicago sativa L.	NCBITaxon:45935	Pratylenchus thornei Sher & Allen	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pratylenchus vulnus Allen & Jensen Root-lesion nematode of Medicago sativa L.	NCBITaxon:45927	Pratylenchus vulnus Allen & Jensen	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Meloidogyne incognita Southern root-knot nematode of Medicago sativa L.	NCBITaxon:654580	Meloidogyne incognita (Kofoid & White) Chitwood	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Helicotylenchus spp. Spiral nematode of Medicago sativa L.	NCBITaxon:293581	Helicotylenchus spp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Rotylenchus sp. Spiral nematode of Medicago sativa L.	NCBITaxon:288490	Rotylenchus sp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Ditylenchus dipsaci Stem nematode of Medicago sativa L.	NCBITaxon:166011	Ditylenchus dipsaci (Kühn) Filipjev	NCBITaxon:36902	Medicago sativa L.	PO_0009047	stem
OOPS:xxxxxxx	Paratrichodorus sp. Stubby-root nematode of Medicago sativa L.	NCBITaxon:1036940	Paratrichodorus sp.	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Trichodorus sp. Stubby-root nematode of Medicago sativa L.	NCBITaxon:1036944	Trichodorus sp.	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Merlinius sp. Stunt nematode of Medicago sativa L.	NCBITaxon:211155	Merlinius sp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Telotylenchus sp. Stunt nematode of Medicago sativa L.	NCBITaxon:288498	Telotylenchus sp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Tylenchorhynchus sp. Stunt nematode of Medicago sativa L.	NCBITaxon:288494	Tylenchorhynchus sp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Aphanomyces euteiches Drechsler Aphanomyces root rot of Medicago sativa L.	NCBITaxon:100861	Aphanomyces euteiches Drechsler	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Peronospora trifoliorum de Bary Downy mildew of Medicago sativa L.	NCBITaxon:162103	Peronospora trifoliorum de Bary	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Peronospora viciae Downy mildew of Medicago sativa L.	NCBITaxon:115718	Peronospora viciae (Berk.) Casp.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Phytophthora medicaginis E. M. Hansen & D. P. Maxwell Phytophthora root rot of Medicago sativa L.	NCBITaxon:910611	Phytophthora medicaginis E. M. Hansen & D. P. Maxwell (syn. Phytophthora megasperma Drechsler f. sp. medicaginis T. L. Kuan & Erwin)	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium acanthicum Drechsler Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium acanthicum Drechsler	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium aphanidermatum Pythium seed and root rot of Medicago sativa L.	NCBITaxon:1223555	Pythium aphanidermatum (Edson) Fitzp.	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium debaryanum R. Hesse Pythium seed and root rot of Medicago sativa L.	NCBITaxon:231958	Pythium debaryanum R. Hesse	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium dissotocum Drechsler Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium dissotocum Drechsler	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium irregulare Buisman Pythium seed and root rot of Medicago sativa L.	NCBITaxon:1223557	Pythium irregulare Buisman	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium myriotylum Drechsler Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium myriotylum Drechsler	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium paroecandrum Drechsler Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium paroecandrum Drechsler	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium pulchrum Minden Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium pulchrum Minden	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium rostratum E. J. Butler Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium rostratum E. J. Butler	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium splendens Hans Braun Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium splendens Hans Braun	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium sylvaticum W. A. Campb. & F. F. Hendrix Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium sylvaticum W. A. Campb. & F. F. Hendrix	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium torulosum Coker & P. Patt. Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium torulosum Coker & P. Patt.	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium ultimum Trow Pythium seed and root rot of Medicago sativa L.	NCBITaxon:431595	Pythium ultimum Trow	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium vexans de Bary Pythium seed and root rot of Medicago sativa L.	NCBITaxon:1223560	Pythium vexans de Bary	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Pythium violae Chesters & Hickman Pythium seed and root rot of Medicago sativa L.	NCBITaxon:944628	Pythium violae Chesters & Hickman	NCBITaxon:36902	Medicago sativa L.	PO_0009005	root
OOPS:xxxxxxx	Cuscuta pentagona Engelm. Field dodder of Medicago sativa L.	NCBITaxon:437236	Cuscuta pentagona Engelm.	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Cuscuta indecora Choisy Large-seed dodder of Medicago sativa L.	NCBITaxon:437236	Cuscuta indecora Choisy	NCBITaxon:36902	Medicago sativa L.	PO_0009010	seed
OOPS:xxxxxxx	Cuscuta approximata Bab. Small-seed dodder of Medicago sativa L.	NCBITaxon:437236	Cuscuta approximata Bab.	NCBITaxon:36902	Medicago sativa L.	PO_0009010	seed
OOPS:xxxxxxx	Alfalfa enation virus Alfalfa enation of Medicago sativa L.	NCBITaxon:70973	Alfalfa enation virus (AEV)	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Alfalfa mosaic virus Alfalfa mosaic of Medicago sativa L.	NCBITaxon:70973	Alfalfa mosaic virus (AMV)	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Bean leafroll virus Bean leafroll of Medicago sativa L.	NCBITaxon:709942	Bean leafroll virus (BLRV)	NCBITaxon:36902	Medicago sativa L.	PO_0025034	leaf
OOPS:xxxxxxx	Lucerne transient streak virus Lucerne transient streak of Medicago sativa L.	NCBITaxon:381994	Lucerne transient streak virus (LTSV)	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pea streak virus Pea streak of Medicago sativa L.	NCBITaxon:3887	Pea streak virus (PeSV) )	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Red clover vein mosaic virus Red clover vein mosaic of Medicago sativa L.	NCBITaxon:128718	Red clover vein mosaic virus (RCVMV)	NCBITaxon:36902	Medicago sativa L.	PO_0000003	whole plant
OOPS:xxxxxxx	Agrobacterium tumefaciens Crown gall of Anemone coronaria L.	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon:167998	Anemone coronaria L.	PO_0000003	whole plant
OOPS:xxxxxxx	Botrytis cinerea Pers. Botrytis collar rot of Anemone coronaria L.	NCBITaxon:1290391	Botrytis cinerea Pers.	NCBITaxon:167998	Anemone coronaria L.	PO_0000003	whole plant
OOPS:xxxxxxx	Colletotrichum sp. Leaf curl of Anemone coronaria L.	NCBITaxon:1473215	Colletotrichum sp.	NCBITaxon:167998	Anemone coronaria L.	PO_0025034	leaf
OOPS:xxxxxxx	Phytophthora cactorum Phytophthora root and crown rot of Anemone coronaria L.	NCBITaxon:29920	Phytophthora cactorum (Lebert & Cohn) J. Schröt.	NCBITaxon:167998	Anemone coronaria L.	PO_0009005	root
OOPS:xxxxxxx	Erysiphe polygoni DC. Powdery mildew of Anemone coronaria L.	NCBITaxon:62716	Erysiphe polygoni DC.	NCBITaxon:167998	Anemone coronaria L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pythium sp. Pythium root rot of Anemone coronaria L.	NCBITaxon:944628	Pythium sp.	NCBITaxon:167998	Anemone coronaria L.	PO_0009005	root
OOPS:xxxxxxx	Rhizoctonia solani Kühn Rhizoctonia stem and root rot of Anemone coronaria L.	NCBITaxon:1498287	Rhizoctonia solani Kühn	NCBITaxon:167998	Anemone coronaria L.	PO_0009005	root
OOPS:xxxxxxx	Tranzschelia discolor Rust of Anemone coronaria L.	NCBITaxon:190647	Tranzschelia discolor (Fuckel) Tranzschel & Litv.	NCBITaxon:167998	Anemone coronaria L.	PO_0000003	whole plant
OOPS:xxxxxxx	Sclerotinia sclerotiorum Sclerotinia blight of Anemone coronaria L.	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) deBary	NCBITaxon:167998	Anemone coronaria L.	PO_0000003	whole plant
OOPS:xxxxxxx	Impatiens necrotic spot virus Impatiens necrotic spot of Anemone coronaria L.	NCBITaxon:11612	Impatiens necrotic spot virus	NCBITaxon:167998	Anemone coronaria L.	PO_0000003	whole plant
OOPS:xxxxxxx	Tomato spotted wilt virus Tomato spotted wilt of Anemone coronaria L.	NCBITaxon:11613	Tomato spotted wilt virus	NCBITaxon:167998	Anemone coronaria L.	PO_0000003	whole plant
OOPS:xxxxxxx	Pseudomonas syringae pv. papulans Blister spot of Malus × domestica Borkh.	NCBITaxon:205918	Pseudomonas syringae pv. papulans (Rose 1917) Dhanvantari 1977	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Agrobacterium tumefaciens Crown gall of Malus × domestica Borkh.	NCBITaxon:1454226	Agrobacterium tumefaciens (Smith and Townsend 1907) Conn 1942	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Erwinia amylovora Fire blight of Malus × domestica Borkh.	NCBITaxon:1255307	Erwinia amylovora (Burrill 1882) Winslow et al. 1920	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Alternaria mali Roberts Alternaria blotch of Malus × domestica Borkh.	NCBITaxon:1551618	Alternaria mali Roberts	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Alternaria alternata Alternaria blotch of Malus × domestica Borkh.	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Alternaria alternata Alternaria rot of Malus × domestica Borkh.	NCBITaxon:187775	Alternaria alternata (Fr.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Monilinia fructicola American brown rot of Malus × domestica Borkh.	NCBITaxon:38448	Monilinia fructicola (G. Wint.) Honey	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Cryptosporiopsis curvispora Anthracnose canker and bull's-eye rot of Malus × domestica Borkh.	NCBITaxon:944494	Cryptosporiopsis curvispora (Peck) Gremmen in Boerema & Gremmen [anamorph]	NCBITaxon:3749	Malus × domestica Borkh.	PO_0025042	subterranean tuber axillary vegetative bud
OOPS:xxxxxxx	Venturia inaequalis Apple scab of Malus × domestica Borkh.	NCBITaxon:5025	Venturia inaequalis (Cooke) G. Wint.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Spilocaea pomi Fr. Apple scab of Malus × domestica Borkh.	NCBITaxon:155171	Spilocaea pomi Fr.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Botryosphaeria berengeriana De Not. Apple ring rot and canker of Malus × domestica Borkh.	NCBITaxon:760146	Botryosphaeria berengeriana De Not. (Japan	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Physalospora piricola Nose Apple ring rot and canker of Malus × domestica Borkh.	NCBITaxon:1037296	Physalospora piricola Nose	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Armillaria mellea Armillaria root rot = shoestring root rot of Malus × domestica Borkh.	NCBITaxon:1316738	Armillaria mellea (Vahl	NCBITaxon:3749	Malus × domestica Borkh.	PO_0009005	root
OOPS:xxxxxxx	Colletotrichum gloeosporioides Bitter rot of Malus × domestica Borkh.	NCBITaxon:1215364	Colletotrichum gloeosporioides (Penz.) Penz. & Sacc.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Helminthosporium papulosum Berg. Black pox of Malus × domestica Borkh.	NCBITaxon:58127	Helminthosporium papulosum Berg.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Xylaria mali Fromme Black root rot of Malus × domestica Borkh.	NCBITaxon:668273	Xylaria mali Fromme	NCBITaxon:3749	Malus × domestica Borkh.	PO_0009005	root
OOPS:xxxxxxx	Xylaria polymorpha Black root rot of Malus × domestica Borkh.	NCBITaxon:77046	Xylaria polymorpha (Pers.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0009005	root
OOPS:xxxxxxx	Sphaeropsis malorum Berk. [anamorph] Black rot, frogeye leafspot and canker of Malus × domestica Borkh.	NCBITaxon:66737	Sphaeropsis malorum Berk. [anamorph]	NCBITaxon:3749	Malus × domestica Borkh.	PO_0025034	leaf
OOPS:xxxxxxx	Biscogniauxia marginata Blister canker = nailhead canker of Malus × domestica Borkh.	NCBITaxon:110534	Biscogniauxia marginata (Fr.) Pouzar	NCBITaxon:3749	Malus × domestica Borkh.	PO_0030121	capitulum inflorescence
OOPS:xxxxxxx	Nummularia discreta Blister canker = nailhead canker of Malus × domestica Borkh.	NCBITaxon:110534	Nummularia discreta (Schwein.) Tul. & C. Tul.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0030121	capitulum inflorescence
OOPS:xxxxxxx	Penicillium spp. Blue mold of Malus × domestica Borkh.	NCBITaxon:1096705	Penicillium spp.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Penicillium expansum Link Blue mold of Malus × domestica Borkh.	NCBITaxon:1407458	Penicillium expansum Link	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Mycosphaerella pomi Brooks fruit spot of Malus × domestica Borkh.	NCBITaxon:1303387	Mycosphaerella pomi (Pass.) Lindau	NCBITaxon:3749	Malus × domestica Borkh.	PO_0009001	fruit
OOPS:xxxxxxx	Cylindrosporium pomi C. Brooks [anamorph] Brooks fruit spot of Malus × domestica Borkh.	NCBITaxon:446925	Cylindrosporium pomi C. Brooks [anamorph]	NCBITaxon:3749	Malus × domestica Borkh.	PO_0009001	fruit
OOPS:xxxxxxx	Monilinia laxa Brown rot blossom blight and spur infection* of Malus × domestica Borkh.	NCBITaxon:61186	Monilinia laxa (Aderhold & Ruhland) Honey	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Sclerotinia sclerotiorum Calyx-end rot of Malus × domestica Borkh.	NCBITaxon:1095762	Sclerotinia sclerotiorum (Lib.) de Bary	NCBITaxon:3749	Malus × domestica Borkh.	PO_0009060	calyx
OOPS:xxxxxxx	Armillaria tabescens Clitocybe root rot of Malus × domestica Borkh.	NCBITaxon:47431	Armillaria tabescens (Scop.) Dennis et al.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0009005	root
OOPS:xxxxxxx	Diaporthe tanakae Kobayashi & Sakuma Diaporthe canker* of Malus × domestica Borkh.	NCBITaxon:1494822	Diaporthe tanakae Kobayashi & Sakuma (Japan)	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Phomopsis tanakae Kobayashi & Sakuma [anamorph] Diaporthe canker* of Malus × domestica Borkh.	NCBITaxon:1494841	Phomopsis tanakae Kobayashi & Sakuma [anamorph]	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Diplodia mutila Diplodia canker of Malus × domestica Borkh.	NCBITaxon:66735	Diplodia mutila (Fr.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Monilinia fructigena Honey in Whetzel European brown rot of Malus × domestica Borkh.	NCBITaxon:38457	Monilinia fructigena Honey in Whetzel	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Monilia fructigena Pers. European brown rot of Malus × domestica Borkh.	NCBITaxon:254394	Monilia fructigena Pers.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Monilinia laxa European brown rot of Malus × domestica Borkh.	NCBITaxon:61186	Monilinia laxa (Aderhold & Ruhland) Honey	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Butlerelfia eustacei Weresub & Illman Fisheye rot of Malus × domestica Borkh.	NCBITaxon:56754	Butlerelfia eustacei Weresub & Illman	NCBITaxon:3749	Malus × domestica Borkh.	PO_0025042	subterranean tuber axillary vegetative bud
OOPS:xxxxxxx	Corticium centrifugum Fisheye rot of Malus × domestica Borkh.	NCBITaxon:39180	Corticium centrifugum (Lév.) Bres.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0025042	subterranean tuber axillary vegetative bud
OOPS:xxxxxxx	Schizothyrium pomi Flyspeck of Malus × domestica Borkh.	NCBITaxon:286617	Schizothyrium pomi (Mont.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0000003	whole plant
OOPS:xxxxxxx	Colletotrichum gloeosporioides Glomerella leaf spot of Malus × domestica Borkh.	NCBITaxon:1215364	Colletotrichum gloeosporioides (Penz.) Penz. & Sacc.	NCBITaxon:3749	Malus × domestica Borkh.	PO_0025034	leaf
